prog,python,root,concurrency,urls,time,parser
mthreading,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,6,56471,234.15996193885803,lxml
sequential,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,6,56471,1135.5765278339386,lxml
async,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,5,56471,267.3663818836212,lxml
mthreading,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,5,56471,275.73619294166565,lxml
sequential,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,5,56471,1138.198263168335,lxml
async,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,4,56471,325.91459131240845,lxml
mthreading,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,4,56471,340.4460618495941,lxml
sequential,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,4,56471,1142.298480272293,lxml
async,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,3,56471,425.07440423965454,lxml
mthreading,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,3,56471,447.69303798675537,lxml
sequential,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,3,56471,1142.523422241211,lxml
async,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,2,56471,599.9257171154022,lxml
mthreading,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,2,56471,615.0821566581726,lxml
sequential,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,2,56471,1142.6115629673004,lxml
async,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,1,56471,1146.3997809886932,lxml
mthreading,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,1,56471,1160.7410979270935,lxml
sequential,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,1,56471,1160.5317811965942,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,16,56471,20.539379835128784,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,14,56471,22.051017999649048,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,13,56471,22.29941129684448,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,12,56471,27.21315598487854,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,11,56471,23.95086908340454,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,10,56471,22.137700080871586,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,9,56471,29.392854928970337,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,8,56471,25.653201818466187,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,7,56471,27.400618076324463,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,6,56471,27.9944748878479,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,5,56471,31.566282033920288,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,4,56471,40.91752099990845,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,3,56471,53.71466183662415,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,2,56471,73.25882005691528,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,1,56471,144.37132906913757,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,9,56471,27.05877590179444,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,12,56471,26.26191687583924,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,18,56471,22.6650550365448,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,20,56471,21.698897123336792,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,24,56471,31.34015393257141,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,28,56471,28.13956880569458,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,32,56471,28.87769103050232,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,32,56471,21.964545011520386,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,16,56471,23.49040675163269,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,18,56471,21.52581214904785,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,24,56471,21.68029022216797,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,28,56471,20.75305414199829,lxml
mprocasync,3.11.3,http://prutser.woefdram.nl/~erik/ubuntu/,32,56471,23.9407057762146,lxml
